QB Value,QB Team,RB Value,RB Team,WR Value,WR Team,TE Value,TE Team,DT Value,DT Team,DE Value,DE Team,LB Value,LB Team,CB Value,CB Team,S Value,S Team,DL Value,DL Team,DB Value,DB Team
1.0,2021 LAC,1.0588235294117647,2022 NOS,2.7941176470588234,2022 TEN,1.2222222222222223,2022 BUF,1.9523809523809523,2023 KCC,1.894736842105263,2022 DAL,1.8333333333333333,2022 SEA,2.3823529411764706,2021 JAC,1.9411764705882353,2023 DEN,4.323529411764706,2022 NYJ,4.862745098039216,2021 BAL
1.0,2022 MIA,1.0588235294117647,2023 NYG,2.789473684210526,2022 DAL,1.2,2023 SFO,1.8166666666666669,2022 KCC,1.8157894736842106,2023 BAL,1.8157894736842106,2022 NYG,2.3684210526315788,2022 JAC,1.8823529411764706,2022 ARI,4.25,2023 DET,4.861111111111111,2022 TBB
1.0,2021 LAR,1.0555555555555556,2021 TEN,2.735294117647059,2022 GBP,1.1764705882352942,2022 LAR,1.7666666666666668,2022 SFO,1.7647058823529411,2022 ARI,1.7777777777777777,2021 NEP,2.361111111111111,2021 NEP,1.8823529411764706,2023 ARI,4.245098039215686,2021 NOS,4.833333333333334,2021 PIT
1.0,2022 DET,1.0555555555555556,2023 DAL,2.7058823529411766,2022 CLE,1.1764705882352942,2021 MIN,1.75,2023 CLE,1.7222222222222223,2022 LAC,1.7647058823529411,2021 CAR,2.3529411764705883,2021 NYG,1.8823529411764706,2023 NEP,4.235294117647058,2022 NEP,4.823529411764706,2021 MIN
1.0,2021 ATL,1.0476190476190477,2023 KCC,2.65,2022 SFO,1.1578947368421053,2021 BUF,1.6764705882352942,2023 IND,1.7058823529411764,2021 WAS,1.7647058823529411,2023 ARI,2.3529411764705883,2021 DET,1.7647058823529411,2021 NYJ,4.222222222222222,2021 DAL,4.777777777777778,2021 ARI
1.0,2022 KCC,1.0294117647058822,2023 MIN,2.6176470588235294,2021 NOS,1.1372549019607843,2022 CHI,1.6111111111111112,2021 DAL,1.6372549019607843,2023 CHI,1.7450980392156863,2021 NYG,2.3529411764705883,2021 ATL,1.7058823529411764,2023 TEN,4.184210526315789,2023 BAL,4.735294117647059,2021 JAC
1.0,2022 JAC,1.0,2021 PIT,2.588235294117647,2021 DEN,1.1111111111111112,2021 ARI,1.55,2023 DET,1.588235294117647,2022 DET,1.7352941176470589,2023 CAR,2.2941176470588234,2022 ARI,1.6470588235294117,2022 IND,4.166666666666667,2022 LAC,4.705882352941177,2021 SEA
1.0,2022 IND,1.0,2023 LAC,2.5490196078431375,2022 ATL,1.1111111111111112,2023 MIA,1.5392156862745099,2021 NOS,1.5294117647058822,2023 ATL,1.7222222222222223,2023 LAR,2.25,2022 SFO,1.588235294117647,2021 HOU,4.166666666666666,2021 PIT,4.592592592592593,2022 MIA
1.0,2022 HOU,1.0,2023 JAC,2.3823529411764706,2021 MIA,1.105263157894737,2023 BAL,1.5,2021 SFO,1.5,2021 PIT,1.6666666666666667,2021 LAR,2.2058823529411766,2023 MIN,1.5614035087719298,2023 TBB,4.055555555555555,2023 DAL,4.588235294117647,2022 ATL
1.0,2022 GBP,1.0,2023 CIN,2.2058823529411766,2023 ATL,1.088235294117647,2021 BAL,1.4444444444444444,2023 DAL,1.411764705882353,2022 PIT,1.5588235294117647,2023 MIN,2.15,2023 DET,1.4705882352941178,2021 BAL,3.916666666666667,2023 PIT,4.421052631578947,2022 JAC
1.0,2022 LAC,1.0,2021 LAC,2.1944444444444446,2022 BAL,1.05,2021 SFO,1.368421052631579,2022 DAL,1.0555555555555556,2023 PIT,1.2777777777777777,2023 DAL,2.111111111111111,2022 BAL,1.4,2022 PHI,3.263157894736842,2022 DAL,4.1764705882352935,2022 ARI
