player_id,player,season,team,side,pos,join_string
14178,Deandre Baker,2021,KCC,DEF,CB,Deandre Baker KCC CB
14178,Deandre Baker,2022,FA,DEF,CB,Deandre Baker FA CB
14179,Julian Love,2021,NYG,DEF,S,Julian Love NYG S
14179,Julian Love,2022,NYG,DEF,S,Julian Love NYG S
14179,Julian Love,2023,SEA,DEF,S,Julian Love SEA S
14180,Byron Murphy,2021,ARI,DEF,CB,Byron Murphy ARI CB
14180,Byron Murphy,2022,ARI,DEF,CB,Byron Murphy ARI CB
14180,Byron Murphy,2023,MIN,DEF,CB,Byron Murphy MIN CB
14181,Trayvon Mullen,2021,LVR,DEF,CB,Trayvon Mullen LVR CB
14181,Trayvon Mullen,2022,BAL,DEF,CB,Trayvon Mullen BAL CB
14181,Trayvon Mullen,2023,BAL,DEF,CB,Trayvon Mullen BAL CB
14182,Amani Hooker,2021,TEN,DEF,S,Amani Hooker TEN S
14182,Amani Hooker,2022,TEN,DEF,S,Amani Hooker TEN S
14182,Amani Hooker,2023,TEN,DEF,S,Amani Hooker TEN S
14183,Deionte Thompson,2021,ARI,DEF,S,Deionte Thompson ARI S
14183,Deionte Thompson,2022,JAC,DEF,S,Deionte Thompson JAC S
14183,Deionte Thompson,2023,FA,DEF,S,Deionte Thompson FA S
14184,Johnathan Abram,2021,LVR,DEF,S,Johnathan Abram LVR S
14184,Johnathan Abram,2022,SEA,DEF,S,Johnathan Abram SEA S
14184,Johnathan Abram,2023,NOS,DEF,S,Johnathan Abram NOS S
14185,Nasir Adderley,2021,LAC,DEF,S,Nasir Adderley LAC S
14185,Nasir Adderley,2022,LAC,DEF,S,Nasir Adderley LAC S
14185,Nasir Adderley,2023,FA,DEF,S,Nasir Adderley FA S
14186,Taylor Rapp,2021,LAR,DEF,S,Taylor Rapp LAR S
14186,Taylor Rapp,2022,LAR,DEF,S,Taylor Rapp LAR S
14186,Taylor Rapp,2023,BUF,DEF,S,Taylor Rapp BUF S
14194,Christian Wade,2021,BUF,OFF,RB,Christian Wade BUF RB
14194,Christian Wade,2022,FA,OFF,RB,Christian Wade FA RB
14195,Kahale Warring,2021,JAC,OFF,TE,Kahale Warring JAC TE
14195,Kahale Warring,2022,FA,OFF,TE,Kahale Warring FA TE
14197,Darnell Savage,2021,GBP,DEF,S,Darnell Savage GBP S
14197,Darnell Savage,2022,GBP,DEF,S,Darnell Savage GBP S
14197,Darnell Savage,2023,GBP,DEF,S,Darnell Savage GBP S
14198,Rock Ya-Sin,2021,IND,DEF,CB,Rock Ya-Sin IND CB
14198,Rock Ya-Sin,2022,LVR,DEF,CB,Rock Ya-Sin LVR CB
14198,Rock Ya-Sin,2023,BAL,DEF,CB,Rock Ya-Sin BAL CB
14199,Sean Murphy-Bunting,2021,TBB,DEF,CB,Sean Murphy-Bunting TBB CB
14199,Sean Murphy-Bunting,2022,TBB,DEF,CB,Sean Murphy-Bunting TBB CB
14199,Sean Murphy-Bunting,2023,TEN,DEF,CB,Sean Murphy-Bunting TEN CB
14200,Jahlani Tavai,2021,NEP,DEF,LB,Jahlani Tavai NEP LB
14200,Jahlani Tavai,2022,NEP,DEF,LB,Jahlani Tavai NEP LB
14200,Jahlani Tavai,2023,NEP,DEF,LB,Jahlani Tavai NEP LB
14201,Joejuan Williams,2021,NEP,DEF,CB,Joejuan Williams NEP CB
14201,Joejuan Williams,2022,NEP,DEF,CB,Joejuan Williams NEP CB
14201,Joejuan Williams,2023,MIN,DEF,CB,Joejuan Williams MIN CB
14202,Marquise Blair,2021,SEA,DEF,CB,Marquise Blair SEA CB
14202,Marquise Blair,2022,PHI,DEF,CB,Marquise Blair PHI CB
14202,Marquise Blair,2023,FA,DEF,S,Marquise Blair FA S
14204,Ben Banogu,2021,IND,DEF,DE,Ben Banogu IND DE
14204,Ben Banogu,2022,IND,DEF,DE,Ben Banogu IND DE
14204,Ben Banogu,2023,FA,DEF,DE,Ben Banogu FA DE
14205,Lonnie Johnson,2021,HOU,DEF,S,Lonnie Johnson HOU S
14205,Lonnie Johnson,2022,TEN,DEF,CB,Lonnie Johnson TEN CB
14205,Lonnie Johnson,2023,NOS,DEF,S,Lonnie Johnson NOS S
14206,Trysten Hill,2021,DAL,DEF,DT,Trysten Hill DAL DT
14206,Trysten Hill,2022,ARI,DEF,DT,Trysten Hill ARI DT
14206,Trysten Hill,2023,NEP,DEF,DT,Trysten Hill NEP DT
14207,Juan Thornhill,2021,KCC,DEF,S,Juan Thornhill KCC S
14207,Juan Thornhill,2022,KCC,DEF,S,Juan Thornhill KCC S
14207,Juan Thornhill,2023,CLE,DEF,S,Juan Thornhill CLE S
14208,Diontae Johnson,2021,PIT,OFF,WR,Diontae Johnson PIT WR
14208,Diontae Johnson,2022,PIT,OFF,WR,Diontae Johnson PIT WR
14208,Diontae Johnson,2023,PIT,OFF,WR,Diontae Johnson PIT WR
14209,Josh Oliver,2021,BAL,OFF,TE,Josh Oliver BAL TE
14209,Josh Oliver,2022,BAL,OFF,TE,Josh Oliver BAL TE
14209,Josh Oliver,2023,MIN,OFF,TE,Josh Oliver MIN TE
14210,Germaine Pratt,2021,CIN,DEF,LB,Germaine Pratt CIN LB
14210,Germaine Pratt,2022,CIN,DEF,LB,Germaine Pratt CIN LB
14210,Germaine Pratt,2023,CIN,DEF,LB,Germaine Pratt CIN LB
14211,David Long,2021,LAR,DEF,CB,David Long LAR CB
14211,David Long,2022,LAR,DEF,CB,David Long LAR CB
14211,David Long,2023,FA,DEF,CB,David Long FA CB
14212,Sione Takitaki,2021,CLE,DEF,LB,Sione Takitaki CLE LB
14212,Sione Takitaki,2022,CLE,DEF,LB,Sione Takitaki CLE LB
14212,Sione Takitaki,2023,CLE,DEF,LB,Sione Takitaki CLE LB
14213,Will Harris,2021,DET,DEF,S,Will Harris DET S
14213,Will Harris,2022,DET,DEF,CB,Will Harris DET CB
14213,Will Harris,2023,DET,DEF,CB,Will Harris DET CB
14214,Justin Layne,2021,PIT,DEF,CB,Justin Layne PIT CB
14214,Justin Layne,2022,CAR,DEF,CB,Justin Layne CAR CB
14214,Justin Layne,2023,FA,DEF,CB,Justin Layne FA CB
14215,Khalen Saunders,2021,KCC,DEF,DT,Khalen Saunders KCC DT
14215,Khalen Saunders,2022,KCC,DEF,DT,Khalen Saunders KCC DT
14215,Khalen Saunders,2023,NOS,DEF,DT,Khalen Saunders NOS DT
14216,Jaylon Ferguson,2021,BAL,DEF,DE,Jaylon Ferguson BAL DE
14216,Jaylon Ferguson,2022,FA,DEF,DE,Jaylon Ferguson FA DE
14217,Cody Barton,2021,SEA,DEF,LB,Cody Barton SEA LB
14217,Cody Barton,2022,SEA,DEF,LB,Cody Barton SEA LB
14217,Cody Barton,2023,WAS,DEF,LB,Cody Barton WAS LB
14218,Bobby Okereke,2021,IND,DEF,LB,Bobby Okereke IND LB
14218,Bobby Okereke,2022,IND,DEF,LB,Bobby Okereke IND LB
14218,Bobby Okereke,2023,NYG,DEF,LB,Bobby Okereke NYG LB
14219,Jamel Dean,2021,TBB,DEF,CB,Jamel Dean TBB CB
14219,Jamel Dean,2022,TBB,DEF,CB,Jamel Dean TBB CB
14219,Jamel Dean,2023,TBB,DEF,CB,Jamel Dean TBB CB
14220,Oshane Ximines,2021,NYG,DEF,DE,Oshane Ximines NYG DE
14220,Oshane Ximines,2022,NYG,DEF,DE,Oshane Ximines NYG DE
14220,Oshane Ximines,2023,NYG,DEF,DE,Oshane Ximines NYG DE
14221,Quincy Williams,2021,NYJ,DEF,LB,Quincy Williams NYJ LB
14221,Quincy Williams,2022,NYJ,DEF,LB,Quincy Williams NYJ LB
14221,Quincy Williams,2023,NYJ,DEF,LB,Quincy Williams NYJ LB
14222,Mike Edwards,2021,TBB,DEF,S,Mike Edwards TBB S
14222,Mike Edwards,2022,TBB,DEF,S,Mike Edwards TBB S
14222,Mike Edwards,2023,KCC,DEF,S,Mike Edwards KCC S
14223,Alexander Mattison,2021,MIN,OFF,RB,Alexander Mattison MIN RB
14223,Alexander Mattison,2022,MIN,OFF,RB,Alexander Mattison MIN RB
14223,Alexander Mattison,2023,MIN,OFF,RB,Alexander Mattison MIN RB
14224,CJ Gardner-Johnson,2021,NOS,DEF,CB,CJ Gardner-Johnson NOS CB
14224,CJ Gardner-Johnson,2022,PHI,DEF,CB,CJ Gardner-Johnson PHI CB
14224,CJ Gardner-Johnson,2023,DET,DEF,S,CJ Gardner-Johnson DET S
14225,Maxx Crosby,2021,LVR,DEF,DE,Maxx Crosby LVR DE
14225,Maxx Crosby,2022,LVR,DEF,DE,Maxx Crosby LVR DE
14225,Maxx Crosby,2023,LVR,DEF,DE,Maxx Crosby LVR DE
14226,Khari Willis,2021,IND,DEF,S,Khari Willis IND S
14226,Khari Willis,2022,FA,DEF,S,Khari Willis FA S
14228,Kendall Sheffield,2021,ATL,DEF,CB,Kendall Sheffield ATL CB
14228,Kendall Sheffield,2022,FA,DEF,CB,Kendall Sheffield FA CB
14228,Kendall Sheffield,2023,FA,DEF,CB,Kendall Sheffield FA CB
14229,Christian Miller,2021,FA,DEF,DE,Christian Miller FA DE
14230,Sheldrick Redwine,2021,MIA,DEF,S,Sheldrick Redwine MIA S
14230,Sheldrick Redwine,2022,DAL,DEF,S,Sheldrick Redwine DAL S
14230,Sheldrick Redwine,2023,DAL,DEF,S,Sheldrick Redwine DAL S
14231,Trevon Wesco,2021,NYJ,OFF,TE,Trevon Wesco NYJ TE
14231,Trevon Wesco,2022,CHI,OFF,TE,Trevon Wesco CHI TE
14231,Trevon Wesco,2023,TEN,OFF,TE,Trevon Wesco TEN TE
14232,Renell Wren,2021,CIN,DEF,DT,Renell Wren CIN DT
14232,Renell Wren,2022,PIT,DEF,DT,Renell Wren PIT DT
14233,Iman Marshall,2021,BAL,DEF,CB,Iman Marshall BAL CB
14234,Isaiah Johnson,2021,FA,DEF,CB,Isaiah Johnson FA CB
14235,Drue Tranquill,2021,LAC,DEF,LB,Drue Tranquill LAC LB
14235,Drue Tranquill,2022,LAC,DEF,LB,Drue Tranquill LAC LB
14235,Drue Tranquill,2023,KCC,DEF,LB,Drue Tranquill KCC LB
14236,Ugo Amadi,2021,SEA,DEF,CB,Ugo Amadi SEA CB
14236,Ugo Amadi,2022,KCC,DEF,S,Ugo Amadi KCC S
14236,Ugo Amadi,2023,NOS,DEF,CB,Ugo Amadi NOS CB
14237,Greg Gaines,2021,LAR,DEF,DT,Greg Gaines LAR DT
14237,Greg Gaines,2022,LAR,DEF,DT,Greg Gaines LAR DT
14237,Greg Gaines,2023,TBB,DEF,DT,Greg Gaines TBB DT
14238,John Cominsky,2021,ATL,DEF,DT,John Cominsky ATL DT
14238,John Cominsky,2022,DET,DEF,DT,John Cominsky DET DT
14238,John Cominsky,2023,DET,DEF,DE,John Cominsky DET DE
14239,Foster Moreau,2021,LVR,OFF,TE,Foster Moreau LVR TE
14239,Foster Moreau,2022,LVR,OFF,TE,Foster Moreau LVR TE
14239,Foster Moreau,2023,NOS,OFF,TE,Foster Moreau NOS TE
14240,Zach Gentry,2021,PIT,OFF,TE,Zach Gentry PIT TE
14240,Zach Gentry,2022,PIT,OFF,TE,Zach Gentry PIT TE
14240,Zach Gentry,2023,LVR,OFF,TE,Zach Gentry LVR TE
14241,Ben Burr-Kirven,2021,SEA,DEF,LB,Ben Burr-Kirven SEA LB
14241,Ben Burr-Kirven,2022,FA,DEF,LB,Ben Burr-Kirven FA LB
14242,Ryan Connelly,2021,MIN,DEF,LB,Ryan Connelly MIN LB
14242,Ryan Connelly,2022,NOS,DEF,LB,Ryan Connelly NOS LB
14242,Ryan Connelly,2023,FA,DEF,LB,Ryan Connelly FA LB
14243,Marvell Tell,2021,FA,DEF,CB,Marvell Tell FA CB
14243,Marvell Tell,2022,CIN,DEF,CB,Marvell Tell CIN CB
14243,Marvell Tell,2023,FA,DEF,CB,Marvell Tell FA CB
14245,Amani Oruwariye,2021,DET,DEF,CB,Amani Oruwariye DET CB
14245,Amani Oruwariye,2022,DET,DEF,CB,Amani Oruwariye DET CB
14245,Amani Oruwariye,2023,JAC,DEF,CB,Amani Oruwariye JAC CB
14247,Dre Greenlaw,2021,SFO,DEF,LB,Dre Greenlaw SFO LB
14247,Dre Greenlaw,2022,SFO,DEF,LB,Dre Greenlaw SFO LB
14247,Dre Greenlaw,2023,SFO,DEF,LB,Dre Greenlaw SFO LB
14248,Kingsley Keke,2021,FA,DEF,DT,Kingsley Keke FA DT
14248,Kingsley Keke,2022,FA,DEF,DT,Kingsley Keke FA DT
14249,Andrew Van Ginkel,2021,MIA,DEF,DE,Andrew Van Ginkel MIA DE
14249,Andrew Van Ginkel,2022,MIA,DEF,DE,Andrew Van Ginkel MIA DE
14249,Andrew Van Ginkel,2023,MIA,DEF,DE,Andrew Van Ginkel MIA DE
14250,Justin Hollins,2021,LAR,DEF,DE,Justin Hollins LAR DE
14250,Justin Hollins,2022,GBP,DEF,DE,Justin Hollins GBP DE
14250,Justin Hollins,2023,LAC,DEF,DE,Justin Hollins LAC DE
14251,Blake Cashman,2021,NYJ,DEF,LB,Blake Cashman NYJ LB
14251,Blake Cashman,2022,HOU,DEF,LB,Blake Cashman HOU LB
14251,Blake Cashman,2023,HOU,DEF,LB,Blake Cashman HOU LB
14252,Michael Jackson,2021,SEA,DEF,CB,Michael Jackson SEA CB
14252,Michael Jackson,2022,SEA,DEF,CB,Michael Jackson SEA CB
14252,Michael Jackson,2023,SEA,DEF,CB,Michael Jackson SEA CB
14253,Byron Cowart,2021,NEP,DEF,DT,Byron Cowart NEP DT
14253,Byron Cowart,2022,IND,DEF,DT,Byron Cowart IND DT
14253,Byron Cowart,2023,FA,DEF,DT,Byron Cowart FA DT
14254,Charles Omenihu,2021,SFO,DEF,DT,Charles Omenihu SFO DT
14254,Charles Omenihu,2022,SFO,DEF,DE,Charles Omenihu SFO DE
14254,Charles Omenihu,2023,KCC,DEF,DE,Charles Omenihu KCC DE
14255,Cameron Smith,2021,FA,DEF,LB,Cameron Smith FA LB
14257,EJ Speed,2021,IND,DEF,LB,EJ Speed IND LB
14257,EJ Speed,2022,IND,DEF,LB,EJ Speed IND LB
14257,EJ Speed,2023,IND,DEF,LB,EJ Speed IND LB
14259,Jordan Miller,2021,NOS,DEF,CB,Jordan Miller NOS CB
14259,Jordan Miller,2022,FA,DEF,CB,Jordan Miller FA CB
14260,Cole Holcomb,2021,WAS,DEF,LB,Cole Holcomb WAS LB
14260,Cole Holcomb,2022,WAS,DEF,LB,Cole Holcomb WAS LB
14260,Cole Holcomb,2023,PIT,DEF,LB,Cole Holcomb PIT LB
14261,Sutton Smith,2021,LVR,OFF,RB,Sutton Smith LVR RB
14261,Sutton Smith,2022,FA,DEF,LB,Sutton Smith FA LB
14262,Saquan Hampton,2021,FA,DEF,S,Saquan Hampton FA S
14263,Corey Ballentine,2021,ATL,DEF,CB,Corey Ballentine ATL CB
14263,Corey Ballentine,2022,GBP,DEF,CB,Corey Ballentine GBP CB
14263,Corey Ballentine,2023,GBP,DEF,CB,Corey Ballentine GBP CB
14264,Jaquan Johnson,2021,BUF,DEF,S,Jaquan Johnson BUF S
14264,Jaquan Johnson,2022,BUF,DEF,S,Jaquan Johnson BUF S
14264,Jaquan Johnson,2023,FA,DEF,S,Jaquan Johnson FA S
14265,Travis Fulgham,2021,DEN,OFF,WR,Travis Fulgham DEN WR
14265,Travis Fulgham,2022,FA,OFF,WR,Travis Fulgham FA WR
14265,Travis Fulgham,2023,FA,OFF,WR,Travis Fulgham FA WR
14266,Kadar Hollman,2021,SFO,DEF,CB,Kadar Hollman SFO CB
14266,Kadar Hollman,2022,HOU,DEF,CB,Kadar Hollman HOU CB
14266,Kadar Hollman,2023,HOU,DEF,CB,Kadar Hollman HOU CB
14267,Juwann Winfree,2021,GBP,OFF,WR,Juwann Winfree GBP WR
14267,Juwann Winfree,2022,FA,OFF,WR,Juwann Winfree FA WR
14267,Juwann Winfree,2023,IND,OFF,WR,Juwann Winfree IND WR
14268,David Long,2021,TEN,DEF,LB,David Long TEN LB
14268,David Long,2022,TEN,DEF,LB,David Long TEN LB
14268,David Long,2023,MIA,DEF,LB,David Long MIA LB
14269,Armon Watts,2021,MIN,DEF,DT,Armon Watts MIN DT
14269,Armon Watts,2022,CHI,DEF,DT,Armon Watts CHI DT
14269,Armon Watts,2023,PIT,DEF,DT,Armon Watts PIT DT
14270,Marcus Epps,2021,PHI,DEF,S,Marcus Epps PHI S
14270,Marcus Epps,2022,PHI,DEF,S,Marcus Epps PHI S
14270,Marcus Epps,2023,LVR,DEF,S,Marcus Epps LVR S
14271,Xavier Crawford,2021,CHI,DEF,CB,Xavier Crawford CHI CB
14271,Xavier Crawford,2022,SEA,DEF,CB,Xavier Crawford SEA CB
14271,Xavier Crawford,2023,FA,DEF,CB,Xavier Crawford FA CB
14272,Blessuan Austin,2021,SEA,DEF,CB,Blessuan Austin SEA CB
14272,Blessuan Austin,2022,FA,DEF,CB,Blessuan Austin FA CB
14273,Tim Harris,2021,BUF,DEF,CB,Tim Harris BUF CB
14275,Emeke Egbule,2021,LAC,DEF,DE,Emeke Egbule LAC DE
14275,Emeke Egbule,2022,PIT,DEF,DE,Emeke Egbule PIT DE
14276,Rashad Fenton,2021,KCC,DEF,CB,Rashad Fenton KCC CB
14276,Rashad Fenton,2022,ATL,DEF,CB,Rashad Fenton ATL CB
14276,Rashad Fenton,2023,ARI,DEF,CB,Rashad Fenton ARI CB
14278,Duke Shelley,2021,CHI,DEF,CB,Duke Shelley CHI CB
14278,Duke Shelley,2022,MIN,DEF,CB,Duke Shelley MIN CB
14278,Duke Shelley,2023,LAR,DEF,CB,Duke Shelley LAR CB
14279,Ulysees Gilbert,2021,PIT,DEF,LB,Ulysees Gilbert PIT LB
14279,Ulysees Gilbert,2022,TBB,DEF,LB,Ulysees Gilbert TBB LB
14279,Ulysees Gilbert,2023,FA,DEF,LB,Ulysees Gilbert FA LB
14280,Scott Miller,2021,TBB,OFF,WR,Scott Miller TBB WR
14280,Scott Miller,2022,TBB,OFF,WR,Scott Miller TBB WR
14280,Scott Miller,2023,ATL,OFF,WR,Scott Miller ATL WR
14283,Donovan Wilson,2021,DAL,DEF,S,Donovan Wilson DAL S
14283,Donovan Wilson,2022,DAL,DEF,S,Donovan Wilson DAL S
14283,Donovan Wilson,2023,DAL,DEF,S,Donovan Wilson DAL S
14284,Darwin Thompson,2021,KCC,OFF,RB,Darwin Thompson KCC RB
14284,Darwin Thompson,2022,SEA,OFF,RB,Darwin Thompson SEA RB
14284,Darwin Thompson,2023,FA,OFF,RB,Darwin Thompson FA RB
14286,Kris Boyd,2021,MIN,DEF,CB,Kris Boyd MIN CB
14286,Kris Boyd,2022,MIN,DEF,CB,Kris Boyd MIN CB
14286,Kris Boyd,2023,HOU,DEF,CB,Kris Boyd HOU CB
14287,Cullen Gillaspia,2021,NYG,OFF,RB,Cullen Gillaspia NYG RB
14287,Cullen Gillaspia,2022,SEA,OFF,RB,Cullen Gillaspia SEA RB
14287,Cullen Gillaspia,2023,FA,OFF,RB,Cullen Gillaspia FA RB
14289,Kerrith Whyte,2021,GBP,OFF,RB,Kerrith Whyte GBP RB
14291,Darryl Johnson,2021,CAR,DEF,DE,Darryl Johnson CAR DE
14291,Darryl Johnson,2022,SEA,DEF,DT,Darryl Johnson SEA DT
14291,Darryl Johnson,2023,FA,DEF,DE,Darryl Johnson FA DE
14292,Ty Summers,2021,GBP,DEF,LB,Ty Summers GBP LB
14292,Ty Summers,2022,NOS,DEF,LB,Ty Summers NOS LB
14292,Ty Summers,2023,NOS,DEF,LB,Ty Summers NOS LB
14293,Jimmy Moreland,2021,HOU,DEF,CB,Jimmy Moreland HOU CB
14293,Jimmy Moreland,2022,NYJ,DEF,CB,Jimmy Moreland NYJ CB
14294,Tommy Sweeney,2021,BUF,OFF,TE,Tommy Sweeney BUF TE
14294,Tommy Sweeney,2022,BUF,OFF,TE,Tommy Sweeney BUF TE
14294,Tommy Sweeney,2023,FA,OFF,TE,Tommy Sweeney FA TE
14295,Chandler Cox,2021,FA,OFF,RB,Chandler Cox FA RB
14296,Dontavius Russell,2021,FA,DEF,DT,Dontavius Russell FA DT
14297,John Ursua,2021,SEA,OFF,WR,John Ursua SEA WR
14297,John Ursua,2022,FA,OFF,WR,John Ursua FA WR
14298,Terry Godwin,2021,JAC,OFF,WR,Terry Godwin JAC WR
14298,Terry Godwin,2022,FA,OFF,WR,Terry Godwin FA WR
14301,Cortez Broughton,2021,KCC,DEF,DT,Cortez Broughton KCC DT
14302,Nick Scott,2021,LAR,DEF,S,Nick Scott LAR S
14302,Nick Scott,2022,LAR,DEF,S,Nick Scott LAR S
14302,Nick Scott,2023,CIN,DEF,S,Nick Scott CIN S
14303,Kaden Elliss,2021,NOS,DEF,LB,Kaden Elliss NOS LB
14303,Kaden Elliss,2022,NOS,DEF,LB,Kaden Elliss NOS LB
14303,Kaden Elliss,2023,ATL,DEF,LB,Kaden Elliss ATL LB
14305,Olabisi Johnson,2021,MIN,OFF,WR,Olabisi Johnson MIN WR
14305,Olabisi Johnson,2022,MIN,OFF,WR,Olabisi Johnson MIN WR
14305,Olabisi Johnson,2023,FA,OFF,WR,Olabisi Johnson FA WR
14306,Michael Dogbe,2021,ARI,DEF,DT,Michael Dogbe ARI DT
14306,Michael Dogbe,2022,ARI,DEF,DT,Michael Dogbe ARI DT
14306,Michael Dogbe,2023,FA,DEF,DT,Michael Dogbe FA DT
14307,Dakota Allen,2021,JAC,DEF,LB,Dakota Allen JAC LB
14307,Dakota Allen,2022,DEN,DEF,LB,Dakota Allen DEN LB
14307,Dakota Allen,2023,FA,DEF,LB,Dakota Allen FA LB
14308,Ken Webster,2021,FA,DEF,CB,Ken Webster FA CB
14309,Jordan Brailford,2021,ATL,DEF,DE,Jordan Brailford ATL DE
14310,Quinton Bell,2021,ATL,DEF,DE,Quinton Bell ATL DE
14310,Quinton Bell,2022,ATL,DEF,DE,Quinton Bell ATL DE
14310,Quinton Bell,2023,MIA,DEF,DE,Quinton Bell MIA DE
14314,Bruce Anderson,2021,FA,OFF,RB,Bruce Anderson FA RB
14315,Ashton Dulin,2021,IND,OFF,WR,Ashton Dulin IND WR
14315,Ashton Dulin,2022,IND,OFF,WR,Ashton Dulin IND WR
14315,Ashton Dulin,2023,IND,OFF,WR,Ashton Dulin IND WR
14316,Penny Hart,2021,SEA,OFF,WR,Penny Hart SEA WR
14316,Penny Hart,2022,SEA,OFF,WR,Penny Hart SEA WR
14316,Penny Hart,2023,FA,OFF,WR,Penny Hart FA WR
14317,Keelan Doss,2021,FA,OFF,WR,Keelan Doss FA WR
14317,Keelan Doss,2022,LAC,OFF,WR,Keelan Doss LAC WR
14317,Keelan Doss,2023,LAC,OFF,WR,Keelan Doss LAC WR
14319,Andrew Beck,2021,DEN,OFF,TE,Andrew Beck DEN TE
14319,Andrew Beck,2022,DEN,OFF,TE,Andrew Beck DEN TE
14319,Andrew Beck,2023,HOU,OFF,RB,Andrew Beck HOU RB
14320,Jeff Badet,2021,FA,OFF,WR,Jeff Badet FA WR
14321,Cody Thompson,2021,SEA,OFF,WR,Cody Thompson SEA WR
14321,Cody Thompson,2022,SEA,OFF,WR,Cody Thompson SEA WR
14321,Cody Thompson,2023,FA,OFF,WR,Cody Thompson FA WR
14322,TJ Edwards,2021,PHI,DEF,LB,TJ Edwards PHI LB
14322,TJ Edwards,2022,PHI,DEF,LB,TJ Edwards PHI LB
14322,TJ Edwards,2023,CHI,DEF,LB,TJ Edwards CHI LB
14324,Dax Raymond,2021,FA,OFF,TE,Dax Raymond FA TE
14328,Andrew Wingard,2021,JAC,DEF,S,Andrew Wingard JAC S
14328,Andrew Wingard,2022,JAC,DEF,S,Andrew Wingard JAC S
14328,Andrew Wingard,2023,JAC,DEF,S,Andrew Wingard JAC S
14330,Darrius Shepherd,2021,FA,OFF,WR,Darrius Shepherd FA WR
14331,DErnest Johnson,2021,CLE,OFF,RB,DErnest Johnson CLE RB
14331,DErnest Johnson,2022,CLE,OFF,RB,DErnest Johnson CLE RB
14331,DErnest Johnson,2023,JAC,OFF,RB,DErnest Johnson JAC RB
14336,JonVea Johnson,2021,FA,OFF,WR,JonVea Johnson FA WR
14337,Jalen Guyton,2021,LAC,OFF,WR,Jalen Guyton LAC WR
14337,Jalen Guyton,2022,LAC,OFF,WR,Jalen Guyton LAC WR
14337,Jalen Guyton,2023,LAC,OFF,WR,Jalen Guyton LAC WR
14339,Cyril Grayson,2021,TBB,OFF,WR,Cyril Grayson TBB WR
14339,Cyril Grayson,2022,FA,OFF,WR,Cyril Grayson FA WR
14341,Donald Parham,2021,LAC,OFF,TE,Donald Parham LAC TE
14341,Donald Parham,2022,LAC,OFF,TE,Donald Parham LAC TE
14341,Donald Parham,2023,LAC,OFF,TE,Donald Parham LAC TE
14342,Christian Blake,2021,ATL,OFF,WR,Christian Blake ATL WR
14342,Christian Blake,2022,FA,OFF,WR,Christian Blake FA WR
14344,Jacob Dolegala,2021,FA,OFF,QB,Jacob Dolegala FA QB
14350,Jordan Chunn,2021,FA,OFF,RB,Jordan Chunn FA RB
14351,Codey McElroy,2021,TBB,OFF,WR,Codey McElroy TBB WR
14351,Codey McElroy,2022,FA,OFF,WR,Codey McElroy FA WR
14352,Fred Brown,2021,FA,OFF,WR,Fred Brown FA WR
14355,David Wells,2023,TBB,OFF,TE,David Wells TBB TE
14356,Nick Keizer,2021,FA,OFF,TE,Nick Keizer FA TE
14357,Kendall Blanton,2021,LAR,OFF,TE,Kendall Blanton LAR TE
14357,Kendall Blanton,2022,FA,OFF,TE,Kendall Blanton FA TE
14357,Kendall Blanton,2023,FA,OFF,TE,Kendall Blanton FA TE
14358,Jake Browning,2021,CIN,OFF,QB,Jake Browning CIN QB
14358,Jake Browning,2022,CIN,OFF,QB,Jake Browning CIN QB
14358,Jake Browning,2023,CIN,OFF,QB,Jake Browning CIN QB
14359,Jakob Johnson,2021,NEP,OFF,RB,Jakob Johnson NEP RB
14359,Jakob Johnson,2022,LVR,OFF,RB,Jakob Johnson LVR RB
14359,Jakob Johnson,2023,LVR,OFF,RB,Jakob Johnson LVR RB
14363,Kevin Rader,2021,PIT,OFF,TE,Kevin Rader PIT TE
14363,Kevin Rader,2022,TEN,OFF,TE,Kevin Rader TEN TE
14363,Kevin Rader,2023,TEN,OFF,TE,Kevin Rader TEN TE
14367,Daniel Helm,2021,ATL,OFF,TE,Daniel Helm ATL TE
14367,Daniel Helm,2022,FA,OFF,TE,Daniel Helm FA TE
14368,Austin Walter,2021,NYJ,OFF,RB,Austin Walter NYJ RB
14368,Austin Walter,2022,LVR,OFF,RB,Austin Walter LVR RB
14368,Austin Walter,2023,LVR,OFF,RB,Austin Walter LVR RB
14370,Tanner Hudson,2021,SFO,OFF,TE,Tanner Hudson SFO TE
14370,Tanner Hudson,2022,CIN,OFF,TE,Tanner Hudson CIN TE
14370,Tanner Hudson,2023,CIN,OFF,TE,Tanner Hudson CIN TE
14372,JP Holtz,2021,CHI,OFF,TE,JP Holtz CHI TE
14372,JP Holtz,2022,FA,OFF,TE,JP Holtz FA TE
14372,JP Holtz,2023,FA,OFF,TE,JP Holtz FA TE
14377,Abdullah Anderson,2021,FA,DEF,DT,Abdullah Anderson FA DT
14377,Abdullah Anderson,2022,ATL,DEF,DT,Abdullah Anderson ATL DT
14377,Abdullah Anderson,2023,WAS,DEF,DT,Abdullah Anderson WAS DT
14378,Jalen Dalton,2022,ATL,DEF,DT,Jalen Dalton ATL DT
14378,Jalen Dalton,2023,FA,DEF,DT,Jalen Dalton FA DT
14379,Josh Woods,2021,DET,DEF,LB,Josh Woods DET LB
14379,Josh Woods,2022,DET,DEF,LB,Josh Woods DET LB
